age,relationship,education,race,sex,hours-per-week,income,income
"(45, 50]", Husband, 10th, White, Male,"(70, 80]", <=50K,1
"(45, 50]", Husband, 11th, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 11th, Black, Male,"(30, 40]", <=50K,2
"(45, 50]", Husband, 11th, Black, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, 11th, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Husband, 11th, White, Male,"(30, 40]", <=50K,11
"(45, 50]", Husband, 11th, White, Male,"(30, 40]", >50K,3
"(45, 50]", Husband, 11th, White, Male,"(40, 50]", <=50K,3
"(45, 50]", Husband, 11th, White, Male,"(40, 50]", >50K,3
"(45, 50]", Husband, 11th, White, Male,"(50, 60]", <=50K,2
"(45, 50]", Husband, 11th, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Husband, 11th, White, Male,"(60, 70]", >50K,1
"(45, 50]", Husband, 11th, White, Male,"(70, 80]", <=50K,1
"(45, 50]", Husband, 12th, White, Male,"(30, 40]", >50K,2
"(45, 50]", Husband, 12th, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 12th, White, Male,"(40, 50]", <=50K,1
"(45, 50]", Husband, 1st-4th, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 5th-6th, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 5th-6th, White, Male,"(10, 20]", <=50K,1
"(45, 50]", Husband, 5th-6th, White, Male,"(30, 40]", <=50K,4
"(45, 50]", Husband, 7th-8th, Black, Male,"(20, 30]", <=50K,1
"(45, 50]", Husband, 7th-8th, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 7th-8th, Black, Male,"(50, 60]", >50K,1
"(45, 50]", Husband, 7th-8th, Other, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, 7th-8th, White, Male,"(30, 40]", <=50K,22
"(45, 50]", Husband, 7th-8th, White, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, 7th-8th, White, Male,"(40, 50]", <=50K,3
"(45, 50]", Husband, 7th-8th, White, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, 7th-8th, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Husband, 9th, White, Male,"(30, 40]", <=50K,6
"(45, 50]", Husband, 9th, White, Male,"(40, 50]", <=50K,4
"(45, 50]", Husband, Assoc-acdm, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Assoc-acdm, Black, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Assoc-acdm, Black, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Assoc-acdm, Other, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Assoc-acdm, White, Male,"(10, 20]", <=50K,1
"(45, 50]", Husband, Assoc-acdm, White, Male,"(30, 40]", >50K,14
"(45, 50]", Husband, Assoc-acdm, White, Male,"(30, 40]", <=50K,8
"(45, 50]", Husband, Assoc-acdm, White, Male,"(40, 50]", >50K,12
"(45, 50]", Husband, Assoc-acdm, White, Male,"(40, 50]", <=50K,9
"(45, 50]", Husband, Assoc-acdm, White, Male,"(50, 60]", >50K,3
"(45, 50]", Husband, Assoc-acdm, White, Male,"(50, 60]", <=50K,2
"(45, 50]", Husband, Assoc-acdm, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Husband, Assoc-voc, Amer-Indian-Eskimo, Male,"(50, 60]", <=50K,1
"(45, 50]", Husband, Assoc-voc, Asian-Pac-Islander, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Assoc-voc, Black, Male,"(30, 40]", >50K,2
"(45, 50]", Husband, Assoc-voc, White, Male,"(20, 30]", <=50K,2
"(45, 50]", Husband, Assoc-voc, White, Male,"(30, 40]", >50K,23
"(45, 50]", Husband, Assoc-voc, White, Male,"(30, 40]", <=50K,18
"(45, 50]", Husband, Assoc-voc, White, Male,"(40, 50]", >50K,8
"(45, 50]", Husband, Assoc-voc, White, Male,"(40, 50]", <=50K,4
"(45, 50]", Husband, Assoc-voc, White, Male,"(50, 60]", >50K,4
"(45, 50]", Husband, Assoc-voc, White, Male,"(50, 60]", <=50K,3
"(45, 50]", Husband, Assoc-voc, White, Male,"(60, 70]", >50K,1
"(45, 50]", Husband, Assoc-voc, White, Male,"(80, 90]", <=50K,1
"(45, 50]", Husband, Bachelors, Asian-Pac-Islander, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Bachelors, Black, Male,"(30, 40]", >50K,7
"(45, 50]", Husband, Bachelors, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Bachelors, Black, Male,"(40, 50]", <=50K,1
"(45, 50]", Husband, Bachelors, Black, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Bachelors, White, Male,"(0, 10]", <=50K,1
"(45, 50]", Husband, Bachelors, White, Male,"(10, 20]", <=50K,1
"(45, 50]", Husband, Bachelors, White, Male,"(10, 20]", >50K,1
"(45, 50]", Husband, Bachelors, White, Male,"(20, 30]", <=50K,2
"(45, 50]", Husband, Bachelors, White, Male,"(20, 30]", >50K,2
"(45, 50]", Husband, Bachelors, White, Male,"(30, 40]", >50K,92
"(45, 50]", Husband, Bachelors, White, Male,"(30, 40]", <=50K,33
"(45, 50]", Husband, Bachelors, White, Male,"(40, 50]", >50K,67
"(45, 50]", Husband, Bachelors, White, Male,"(40, 50]", <=50K,21
"(45, 50]", Husband, Bachelors, White, Male,"(50, 60]", >50K,32
"(45, 50]", Husband, Bachelors, White, Male,"(50, 60]", <=50K,13
"(45, 50]", Husband, Bachelors, White, Male,"(60, 70]", >50K,5
"(45, 50]", Husband, Bachelors, White, Male,"(60, 70]", <=50K,3
"(45, 50]", Husband, Bachelors, White, Male,"(70, 80]", <=50K,1
"(45, 50]", Husband, Bachelors, White, Male,"(70, 80]", >50K,1
"(45, 50]", Husband, Doctorate, Black, Male,"(50, 60]", >50K,1
"(45, 50]", Husband, Doctorate, Other, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Doctorate, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Husband, Doctorate, White, Male,"(30, 40]", >50K,6
"(45, 50]", Husband, Doctorate, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Doctorate, White, Male,"(40, 50]", >50K,12
"(45, 50]", Husband, Doctorate, White, Male,"(40, 50]", <=50K,3
"(45, 50]", Husband, Doctorate, White, Male,"(50, 60]", >50K,9
"(45, 50]", Husband, Doctorate, White, Male,"(50, 60]", <=50K,2
"(45, 50]", Husband, Doctorate, White, Male,"(60, 70]", >50K,2
"(45, 50]", Husband, Doctorate, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Husband, HS-grad, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, HS-grad, Amer-Indian-Eskimo, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, HS-grad, Black, Male,"(30, 40]", <=50K,20
"(45, 50]", Husband, HS-grad, Black, Male,"(30, 40]", >50K,13
"(45, 50]", Husband, HS-grad, Black, Male,"(40, 50]", >50K,3
"(45, 50]", Husband, HS-grad, Black, Male,"(50, 60]", >50K,4
"(45, 50]", Husband, HS-grad, Black, Male,"(50, 60]", <=50K,1
"(45, 50]", Husband, HS-grad, Black, Male,"(70, 80]", >50K,1
"(45, 50]", Husband, HS-grad, White, Male,"(0, 10]", <=50K,1
"(45, 50]", Husband, HS-grad, White, Male,"(10, 20]", <=50K,3
"(45, 50]", Husband, HS-grad, White, Male,"(20, 30]", <=50K,7
"(45, 50]", Husband, HS-grad, White, Male,"(20, 30]", >50K,2
"(45, 50]", Husband, HS-grad, White, Male,"(30, 40]", <=50K,151
"(45, 50]", Husband, HS-grad, White, Male,"(30, 40]", >50K,108
"(45, 50]", Husband, HS-grad, White, Male,"(40, 50]", >50K,64
"(45, 50]", Husband, HS-grad, White, Male,"(40, 50]", <=50K,56
"(45, 50]", Husband, HS-grad, White, Male,"(50, 60]", >50K,21
"(45, 50]", Husband, HS-grad, White, Male,"(50, 60]", <=50K,20
"(45, 50]", Husband, HS-grad, White, Male,"(60, 70]", <=50K,8
"(45, 50]", Husband, HS-grad, White, Male,"(60, 70]", >50K,5
"(45, 50]", Husband, HS-grad, White, Male,"(70, 80]", >50K,4
"(45, 50]", Husband, HS-grad, White, Male,"(70, 80]", <=50K,2
"(45, 50]", Husband, HS-grad, White, Male,"(80, 90]", <=50K,3
"(45, 50]", Husband, HS-grad, White, Male,"(80, 90]", >50K,2
"(45, 50]", Husband, HS-grad, White, Male,"(90, 100]", <=50K,2
"(45, 50]", Husband, HS-grad, White, Male,"(90, 100]", >50K,1
"(45, 50]", Husband, Masters, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Masters, Black, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Masters, Black, Male,"(40, 50]", >50K,3
"(45, 50]", Husband, Masters, Black, Male,"(40, 50]", <=50K,1
"(45, 50]", Husband, Masters, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Husband, Masters, White, Male,"(30, 40]", >50K,47
"(45, 50]", Husband, Masters, White, Male,"(30, 40]", <=50K,7
"(45, 50]", Husband, Masters, White, Male,"(40, 50]", >50K,48
"(45, 50]", Husband, Masters, White, Male,"(40, 50]", <=50K,4
"(45, 50]", Husband, Masters, White, Male,"(50, 60]", >50K,15
"(45, 50]", Husband, Masters, White, Male,"(50, 60]", <=50K,3
"(45, 50]", Husband, Masters, White, Male,"(60, 70]", >50K,7
"(45, 50]", Husband, Masters, White, Male,"(70, 80]", >50K,1
"(45, 50]", Husband, Masters, White, Male,"(90, 100]", <=50K,1
"(45, 50]", Husband, Prof-school, Black, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Prof-school, White, Male,"(20, 30]", >50K,1
"(45, 50]", Husband, Prof-school, White, Male,"(30, 40]", >50K,14
"(45, 50]", Husband, Prof-school, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Prof-school, White, Male,"(40, 50]", >50K,22
"(45, 50]", Husband, Prof-school, White, Male,"(40, 50]", <=50K,2
"(45, 50]", Husband, Prof-school, White, Male,"(50, 60]", >50K,16
"(45, 50]", Husband, Prof-school, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Husband, Prof-school, White, Male,"(60, 70]", >50K,2
"(45, 50]", Husband, Prof-school, White, Male,"(70, 80]", >50K,3
"(45, 50]", Husband, Prof-school, White, Male,"(80, 90]", >50K,1
"(45, 50]", Husband, Some-college, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Some-college, Amer-Indian-Eskimo, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Some-college, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(45, 50]", Husband, Some-college, Asian-Pac-Islander, Male,"(30, 40]", >50K,1
"(45, 50]", Husband, Some-college, Asian-Pac-Islander, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Some-college, Asian-Pac-Islander, Male,"(50, 60]", >50K,1
"(45, 50]", Husband, Some-college, Asian-Pac-Islander, Male,"(60, 70]", <=50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(0, 10]", <=50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(20, 30]", <=50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(30, 40]", >50K,8
"(45, 50]", Husband, Some-college, Black, Male,"(30, 40]", <=50K,5
"(45, 50]", Husband, Some-college, Black, Male,"(40, 50]", >50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(50, 60]", <=50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(50, 60]", >50K,1
"(45, 50]", Husband, Some-college, Black, Male,"(60, 70]", >50K,2
"(45, 50]", Husband, Some-college, Other, Male,"(50, 60]", >50K,1
"(45, 50]", Husband, Some-college, White, Male,"(0, 10]", <=50K,1
"(45, 50]", Husband, Some-college, White, Male,"(10, 20]", <=50K,2
"(45, 50]", Husband, Some-college, White, Male,"(20, 30]", <=50K,4
"(45, 50]", Husband, Some-college, White, Male,"(20, 30]", >50K,1
"(45, 50]", Husband, Some-college, White, Male,"(30, 40]", >50K,83
"(45, 50]", Husband, Some-college, White, Male,"(30, 40]", <=50K,71
"(45, 50]", Husband, Some-college, White, Male,"(40, 50]", >50K,46
"(45, 50]", Husband, Some-college, White, Male,"(40, 50]", <=50K,27
"(45, 50]", Husband, Some-college, White, Male,"(50, 60]", >50K,14
"(45, 50]", Husband, Some-college, White, Male,"(50, 60]", <=50K,12
"(45, 50]", Husband, Some-college, White, Male,"(60, 70]", >50K,6
"(45, 50]", Husband, Some-college, White, Male,"(60, 70]", <=50K,2
"(45, 50]", Husband, Some-college, White, Male,"(70, 80]", <=50K,2
"(45, 50]", Husband, Some-college, White, Male,"(70, 80]", >50K,2
"(45, 50]", Husband, Some-college, White, Male,"(80, 90]", <=50K,1
"(45, 50]", Husband, Some-college, White, Male,"(80, 90]", >50K,1
"(45, 50]", Husband, Some-college, White, Male,"(90, 100]", >50K,1
"(45, 50]", Not-in-family, 10th, Amer-Indian-Eskimo, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 10th, Black, Male,"(30, 40]", <=50K,3
"(45, 50]", Not-in-family, 10th, Black, Male,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 10th, Black, Male,"(90, 100]", <=50K,1
"(45, 50]", Not-in-family, 10th, White, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 10th, White, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 10th, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, 10th, White, Male,"(30, 40]", <=50K,3
"(45, 50]", Not-in-family, 10th, White, Male,"(40, 50]", <=50K,2
"(45, 50]", Not-in-family, 10th, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, 11th, Black, Female,"(30, 40]", <=50K,3
"(45, 50]", Not-in-family, 11th, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 11th, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, 11th, White, Female,"(30, 40]", <=50K,8
"(45, 50]", Not-in-family, 11th, White, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 11th, White, Male,"(30, 40]", <=50K,2
"(45, 50]", Not-in-family, 11th, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, 12th, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 12th, White, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 12th, White, Female,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, 12th, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 1st-4th, Amer-Indian-Eskimo, Female,"(10, 20]", <=50K,1
"(45, 50]", Not-in-family, 5th-6th, Asian-Pac-Islander, Female,"(10, 20]", <=50K,1
"(45, 50]", Not-in-family, 5th-6th, White, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 5th-6th, White, Male,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, 7th-8th, Black, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 7th-8th, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, 7th-8th, White, Female,"(30, 40]", <=50K,2
"(45, 50]", Not-in-family, 7th-8th, White, Male,"(30, 40]", <=50K,2
"(45, 50]", Not-in-family, 7th-8th, White, Male,"(40, 50]", <=50K,3
"(45, 50]", Not-in-family, 7th-8th, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, 7th-8th, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, 9th, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 9th, White, Female,"(10, 20]", <=50K,1
"(45, 50]", Not-in-family, 9th, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, 9th, White, Female,"(30, 40]", <=50K,4
"(45, 50]", Not-in-family, 9th, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, 9th, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, 9th, White, Male,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, Black, Female,"(30, 40]", <=50K,2
"(45, 50]", Not-in-family, Assoc-acdm, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, Black, Male,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Female,"(0, 10]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Female,"(30, 40]", <=50K,8
"(45, 50]", Not-in-family, Assoc-acdm, White, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Female,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Male,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Assoc-acdm, White, Male,"(30, 40]", <=50K,5
"(45, 50]", Not-in-family, Assoc-acdm, White, Male,"(40, 50]", <=50K,2
"(45, 50]", Not-in-family, Assoc-acdm, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, Amer-Indian-Eskimo, Female,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, Black, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, Black, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, Black, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, Other, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, White, Female,"(30, 40]", <=50K,7
"(45, 50]", Not-in-family, Assoc-voc, White, Female,"(40, 50]", <=50K,2
"(45, 50]", Not-in-family, Assoc-voc, White, Female,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, Assoc-voc, White, Male,"(30, 40]", <=50K,3
"(45, 50]", Not-in-family, Assoc-voc, White, Male,"(40, 50]", <=50K,3
"(45, 50]", Not-in-family, Assoc-voc, White, Male,"(40, 50]", >50K,1
"(45, 50]", Not-in-family, Assoc-voc, White, Male,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, Bachelors, Black, Female,"(30, 40]", <=50K,6
"(45, 50]", Not-in-family, Bachelors, Black, Female,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, Bachelors, Black, Male,"(30, 40]", >50K,1
"(45, 50]", Not-in-family, Bachelors, Black, Male,"(40, 50]", >50K,2
"(45, 50]", Not-in-family, Bachelors, Black, Male,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, Bachelors, White, Female,"(0, 10]", <=50K,2
"(45, 50]", Not-in-family, Bachelors, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Bachelors, White, Female,"(20, 30]", >50K,1
"(45, 50]", Not-in-family, Bachelors, White, Female,"(30, 40]", <=50K,13
"(45, 50]", Not-in-family, Bachelors, White, Female,"(30, 40]", >50K,4
"(45, 50]", Not-in-family, Bachelors, White, Female,"(40, 50]", <=50K,8
"(45, 50]", Not-in-family, Bachelors, White, Female,"(40, 50]", >50K,3
"(45, 50]", Not-in-family, Bachelors, White, Female,"(50, 60]", <=50K,1
"(45, 50]", Not-in-family, Bachelors, White, Female,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, Bachelors, White, Female,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, Bachelors, White, Male,"(20, 30]", <=50K,3
"(45, 50]", Not-in-family, Bachelors, White, Male,"(30, 40]", <=50K,15
"(45, 50]", Not-in-family, Bachelors, White, Male,"(30, 40]", >50K,7
"(45, 50]", Not-in-family, Bachelors, White, Male,"(40, 50]", <=50K,15
"(45, 50]", Not-in-family, Bachelors, White, Male,"(40, 50]", >50K,5
"(45, 50]", Not-in-family, Bachelors, White, Male,"(50, 60]", >50K,8
"(45, 50]", Not-in-family, Bachelors, White, Male,"(50, 60]", <=50K,2
"(45, 50]", Not-in-family, Bachelors, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, Bachelors, White, Male,"(60, 70]", >50K,1
"(45, 50]", Not-in-family, Doctorate, White, Female,"(40, 50]", <=50K,2
"(45, 50]", Not-in-family, Doctorate, White, Female,"(40, 50]", >50K,2
"(45, 50]", Not-in-family, Doctorate, White, Female,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, Doctorate, White, Male,"(30, 40]", >50K,2
"(45, 50]", Not-in-family, Doctorate, White, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Doctorate, White, Male,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, Doctorate, White, Male,"(60, 70]", >50K,1
"(45, 50]", Not-in-family, HS-grad, Amer-Indian-Eskimo, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, HS-grad, Amer-Indian-Eskimo, Female,"(40, 50]", <=50K,1
"(45, 50]", Not-in-family, HS-grad, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,3
"(45, 50]", Not-in-family, HS-grad, Asian-Pac-Islander, Female,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, HS-grad, Black, Female,"(10, 20]", <=50K,2
"(45, 50]", Not-in-family, HS-grad, Black, Female,"(30, 40]", <=50K,9
"(45, 50]", Not-in-family, HS-grad, Black, Male,"(30, 40]", <=50K,7
"(45, 50]", Not-in-family, HS-grad, Black, Male,"(40, 50]", >50K,1
"(45, 50]", Not-in-family, HS-grad, White, Female,"(0, 10]", <=50K,4
"(45, 50]", Not-in-family, HS-grad, White, Female,"(10, 20]", <=50K,3
"(45, 50]", Not-in-family, HS-grad, White, Female,"(20, 30]", <=50K,7
"(45, 50]", Not-in-family, HS-grad, White, Female,"(30, 40]", <=50K,46
"(45, 50]", Not-in-family, HS-grad, White, Female,"(30, 40]", >50K,3
"(45, 50]", Not-in-family, HS-grad, White, Female,"(40, 50]", <=50K,10
"(45, 50]", Not-in-family, HS-grad, White, Female,"(50, 60]", <=50K,5
"(45, 50]", Not-in-family, HS-grad, White, Female,"(70, 80]", >50K,1
"(45, 50]", Not-in-family, HS-grad, White, Male,"(10, 20]", <=50K,3
"(45, 50]", Not-in-family, HS-grad, White, Male,"(20, 30]", <=50K,3
"(45, 50]", Not-in-family, HS-grad, White, Male,"(30, 40]", <=50K,40
"(45, 50]", Not-in-family, HS-grad, White, Male,"(30, 40]", >50K,1
"(45, 50]", Not-in-family, HS-grad, White, Male,"(40, 50]", <=50K,13
"(45, 50]", Not-in-family, HS-grad, White, Male,"(40, 50]", >50K,2
"(45, 50]", Not-in-family, HS-grad, White, Male,"(50, 60]", <=50K,6
"(45, 50]", Not-in-family, HS-grad, White, Male,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, HS-grad, White, Male,"(60, 70]", <=50K,3
"(45, 50]", Not-in-family, HS-grad, White, Male,"(80, 90]", <=50K,1
"(45, 50]", Not-in-family, Masters, Amer-Indian-Eskimo, Female,"(40, 50]", >50K,1
"(45, 50]", Not-in-family, Masters, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(45, 50]", Not-in-family, Masters, Black, Male,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Masters, Black, Male,"(40, 50]", >50K,1
"(45, 50]", Not-in-family, Masters, White, Female,"(0, 10]", <=50K,1
"(45, 50]", Not-in-family, Masters, White, Female,"(20, 30]", <=50K,1
"(45, 50]", Not-in-family, Masters, White, Female,"(30, 40]", <=50K,11
"(45, 50]", Not-in-family, Masters, White, Female,"(30, 40]", >50K,2
"(45, 50]", Not-in-family, Masters, White, Female,"(40, 50]", <=50K,7
"(45, 50]", Not-in-family, Masters, White, Female,"(40, 50]", >50K,5
"(45, 50]", Not-in-family, Masters, White, Female,"(50, 60]", <=50K,3
"(45, 50]", Not-in-family, Masters, White, Female,"(50, 60]", >50K,1
"(45, 50]", Not-in-family, Masters, White, Female,"(60, 70]", <=50K,1
"(45, 50]", Not-in-family, Masters, White, Female,"(70, 80]", <=50K,2
"(45, 50]", Not-in-family, Masters, White, Male,"(20, 30]", <=50K,2
"(45, 50]", Not-in-family, Masters, White, Male,"(30, 40]", <=50K,8
"(45, 50]", Not-in-family, Masters, White, Male,"(30, 40]", >50K,6
"(45, 50]", Not-in-family, Masters, White, Male,"(40, 50]", >50K,3
